img_id,Front bumper,Trunk lid,Bonnet,Head lights(L),Rear bumper,Rear door(R),Front door(R),Rear fender(R),Rear fender(L),Rear lamp(R),Side mirror(R),A pillar(L),Rear door(L),Front door(L),Front fender(R),Front Wheel(L),Front Wheel(R),Rear lamp(L),Front fender(L),Rocker panel(R),Head lights(R),Rear Wheel(R),Rear Wheel(L),C pillar(L),Side mirror(L),Rocker panel(L),Windshield,C pillar(R),Rear windshield,Undercarriage,Roof,A pillar(R),B pillar(R),total_anns,ran_var,dataset
0251831_as-0065873.jpg,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3791973119680693,train
20180707045543_1455406_sc-122947.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.6287576962883741,train
20210509132409_177490_sc-1021573.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.033144245243489245,train
20190911114237_2407128_sc-175020.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.668719296735681,train
0829909_as-0016882.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.04783042357831069,train
0874576_as-0033173.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.07010590179866505,train
1215399_as-0051698.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.24003586766277285,train
0920908_as-0048357.jpg,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7690430859489564,train
1865171_as-0070672.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5580742050987825,train
0744013_as-0091559.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.09367419087840012,train
0924934_as-0049568.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.884047565492173,val
1460259_as-0063995.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.04288527156871269,train
0696305_as-0083612.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6698379035209503,train
20181229033144_1845721_sc-142811.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.041769470154640054,train
20200211101711_2764167_sc-195871.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9484408159626609,test
0265333_as-0071625.jpg,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,0.866826997537589,val
20210128160042_073517_sc-1009648.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.46539095525542806,train
20190730151112_2298625_sc-168227.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.703202197236125,train
0450888_as-0018431.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.986732745873343,test
0775537_as-0002241.jpg,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,0.6878379282419643,train
1295246_as-0078538.jpg,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.702963705675688,train
0005814_as-0002456.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.6732663735819623,train
20210422151836_158348_sc-1019680.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5745930244815404,train
20180114014507_1153489_sc-104273.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2768422340609624,train
20190807160158_2313170_sc-169627.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3645993445297292,train
20190917164107_2438900_sc-175979.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6841832973538968,train
20181115115114_1745824_sc-138365.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4283760187449599,train
20190515001447_2103624_sc-157796.jpg,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.27045769202972936,train
0870733_as-0031944.jpg,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7384286144135846,train
20210615181837_226850_sc-1026456.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4302036813398207,train
20180204001752_1185470_sc-106446.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5967188598584187,train
20200910133551_3247314_sc-223327.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.29276385889014256,train
0858140_as-0026678.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7849359087494792,train
20201201122601_020155_sc-1003408.jpg,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,0.3929143549914331,train
20190731175619_2304692_sc-168445.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3736425508848935,train
0450985_as-0018465.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3443436983648033,train
20200228181042_2870538_sc-198318.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.320942193626534,train
20191207182907_2624371_sc-187535.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6502052819941812,train
20210112173539_059311_sc-1008361.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.71399565862362,train
0064429_as-0017116.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.11687042846863593,train
20181210200649_1795038_sc-140690.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.43213269561476797,train
20181120103352_1747905_sc-138840.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5311679417303632,train
20191030173007_2527763_sc-182441.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8863158227668407,val
1988574_as-0016274.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.05820667827809123,train
20180503215425_1358123_sc-115938.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7565834517547083,train
0737170_as-0090447.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7199897170359486,train
20190911231839_2414272_sc-175139.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7582366622544399,train
20191127181208_2641369_sc-186283.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9940337370218711,test
2154214_as-0075360.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.6666130323877578,train
0261550_as-0070485.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3896932169507311,train
2136151_as-0069888.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6826183464499418,train
20210216140204_087322_sc-1011851.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.8823200961128069,val
0532308_as-0041722.jpg,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8628363429872221,val
20200208171131_2766699_sc-195572.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2518479590114041,train
1272386_as-0067204.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1647575722633302,train
2058881_as-0043491.jpg,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.9044452841844141,test
0984880_as-0065127.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.8832117413913712,val
0926251_as-0049857.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9230777806596789,test
20200218220753_2775579_sc-197022.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.07404625724143377,train
1106472_as-0006158.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.2893510538976193,train
20210730121919_295285_sc-1033877.jpg,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.1965814192853429,train
20210413164117_147519_sc-1018542.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.37392114608206595,train
0996475_as-0067695.jpg,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.1702640956561119,train
0446873_as-0017699.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.5353440451845863,train
1359763_as-0005113.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16979920546869587,train
20200219090149_2786313_sc-197039.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.771439107922129,train
20191031185429_2558433_sc-182579.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14491812796264747,train
0591682_as-0055710.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.10581921626449142,train
1301413_as-0079840.jpg,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.899328187804132,val
20190918120945_2418790_sc-176077.jpg,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.809170562292656,val
1845870_as-0062446.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7381299371876143,train
1375041_as-0014691.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5081059357162485,train
0242589_as-0064077.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6757443013238378,train
0785601_as-0005959.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.7193140444386529,train
1459897_as-0063904.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5538057956422118,train
20190210203413_1961213_sc-147250.jpg,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2648342905106066,train
20190823150246_2356632_sc-172142.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.9451845328935047,test
20180212154246_1193967_sc-107375.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5384357839943927,train
0379445_as-0004109.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.12874246714729298,train
0980561_as-0064422.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.35000556780164893,train
2043858_as-0039379.jpg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.7030052847632088,train
0893792_as-0040210.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7261855968260813,train
20191125141258_2601118_sc-185934.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.0004597278505407143,train
0687317_as-0080845.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.1692023782484099,train
20180119195334_1253027_sc-104829.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.11730681610200111,train
0604882_as-0058344.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.39740539109072737,train
0999089_as-0068195.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.926387549451639,test
20210902144648_349190_sc-1038829.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6369897487412153,train
0216096_as-0057328.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.17561331808035696,train
0707505_as-0085280.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5957185896604239,train
20191226235000_2657913_sc-190215.jpg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.9946728657187403,test
20210908153223_357412_sc-1040608.jpg,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.08456924576008695,train
1020942_as-0077128.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.6470117405465097,train
0496337_as-0031104.jpg,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.7452489119632691,train
20190910114954_2415504_sc-174822.jpg,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.7670016341742418,train
0289136_as-0076620.jpg,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8757822866988456,val
0782361_as-0005041.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8671639655172833,val
20190424175419_2056399_sc-155199.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.44684325200889974,train
20200210163449_2783571_sc-195802.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.975490775970487,test
0435143_as-0015754.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6624509458834437,train
1978827_as-0013047.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16023514333980327,train
0886160_as-0037972.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.4903995651998073,train
0700558_as-0084081.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7600701007969285,train
1157573_as-0027973.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.33928614400536705,train
20190614234350_2184614_sc-161740.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.15819340919283043,train
1191434_as-0041045.jpg,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.951440114381178,test
0122123_as-0033919.jpg,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7822304818493787,train
1196499_as-0042018.jpg,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6701128326314036,train
0917201_as-0047355.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5687871711038568,train
0741624_as-0091193.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.33075738568839663,train
20210111145146_057610_sc-1008316.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.24981570571468803,train
1104954_as-0005756.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.220204621623873,train
20180623164744_1423261_sc-121466.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.29809638275810624,train
20200901155011_3218290_sc-222162.jpg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5701564119380855,train
1245543_as-0062087.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7025044272212916,train
1252410_as-0063384.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.33085140102850585,train
0516176_as-0038407.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.693352782521084,train
0300583_as-0079874.jpg,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.03240522316088312,train
0054177_as-0015243.jpg,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,0.365590209399693,train
0076044_as-0020518.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.26024801050282065,train
20201222172959_040185_sc-1006291.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.32090190715959277,train
20190411101001_2028181_sc-153488.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.8086114332525545,val
0148542_as-0042237.jpg,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,0.38430522289125113,train
20190818042428_2346235_sc-171308.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2842052486748462,train
20200507115134_2939875_sc-206064.jpg,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.4265311247766037,train
20200513162612_2956603_sc-206794.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.938633019437909,test
20200308231238_2821665_sc-199366.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2894276188693935,train
20190209184637_1921524_sc-147132.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6230869551525982,train
0676829_as-0077611.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4875333860731158,train
0600503_as-0057359.jpg,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5624055485716624,train
20180721021452_1480093_sc-124793.jpg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.4551626312982606,train
0359035_as-0095498.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9866156130830217,test
0077581_as-0021189.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.029027979713208696,train
0818852_as-0012566.jpg,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.3517676716402036,train
20190104151435_1856155_sc-143572.jpg,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.32065522498082244,train
20200501105256_2945260_sc-205274.jpg,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.24108031497243965,train
20210629181907_247272_sc-1028824.jpg,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,0.40048709566319396,train
0189875_as-0052910.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6215530887262763,train
20180511233832_1339532_sc-116841.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.28084456681787096,train
20210613141128_223850_sc-1026131.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3051463281683541,train
20210915220837_369738_sc-1041803.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5666413395811389,train
1897754_as-0082808.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4241159271527689,train
0354692_as-0094047.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5880143974572293,train
1496223_as-0080572.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.42326388164275375,train
20180914203740_1621820_sc-132042.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7374314118649592,train
20191011123013_2507947_sc-179645.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12121613367796036,train
0055308_as-0015506.jpg,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.059237367140853814,train
0784448_as-0005701.jpg,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.28061961661463986,train
20180623110255_1454331_sc-121420.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5877126150826099,train
20190318144301_1985473_sc-150942.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9317285470295285,test
20201207162249_025409_sc-1004027.jpg,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,0.561258594162413,train
20190118114342_1875920_sc-144882.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9830961362392475,test
20210803214320_301200_sc-1034517.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5447364316975177,train
20180804201054_1538010_sc-126922.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6020199570119739,train
0481494_as-0027012.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.02038843363570053,train
1460825_as-0064069.jpg,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,3.0,0.6146235123238001,train
20180513153304_1367889_sc-116996.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8563469549617776,val
20191121114618_2590839_sc-185366.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6469340615807423,train
20190915142801_2411151_sc-175624.jpg,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,0.693408152027228,train
0099997_as-0027432.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8831599478912892,val
1040481_as-0083195.jpg,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,5.0,0.007172989899351001,train
20181221182347_1812262_sc-141812.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.06701329707267611,train
20190808103257_2338932_sc-169726.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8354409846537068,val
20180819194657_1561506_sc-129035.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5055013451379294,train
20190903185047_2460946_sc-173888.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5203304117901709,train
20180730114507_1512113_sc-126075.jpg,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6471007504510955,train
0830357_as-0016952.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.009902053449995396,train
20190813134531_2337646_sc-170557.jpg,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,0.8498013601466357,val
20180124141012_1174527_sc-105282.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8375253301712232,val
0623110_as-0062604.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.8644972646814629,val
20180530190829_1450466_sc-118884.jpg,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5380193206892956,train
0242578_as-0064047.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6886129819473592,train
20191203110317_2611714_sc-186973.jpg,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6115307662447064,train
0870639_as-0031911.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9228620120755008,test
20190624160532_2196080_sc-163090.jpg,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.02208509159378569,train
20180819194657_1561513_sc-129035.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.39063621945736626,train
20210226151424_099762_sc-1012892.jpg,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9426494408124817,test
1174904_as-0035344.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2789971663061531,train
20180210225315_1200871_sc-107209.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5343570808635212,train
0840503_as-0020062.jpg,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,0.8580999834676997,val
20180910160306_1615285_sc-131585.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7641657265118332,train
1236118_as-0060344.jpg,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.6750289327766399,train
20201022115112_3346215_sc-229081.jpg,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.020056375901987722,train
0257076_as-0068643.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.1098638233829774,train
0080491_as-0022308.jpg,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8402891040416205,val
0166542_as-0047487.jpg,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7390932518968387,train
20210616112836_228211_sc-1026228.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.8883175801872425,val
0016422_as-0006891.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.435782865766727,train
20180407183930_1280062_sc-113217.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.7606058744770049,train
20191129230218_2611378_sc-186550.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5957474134862204,train
1494033_as-0079948.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6248927275771247,train
20190208131104_1914928_sc-146982.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.3875157443450006,train
20190418235310_2057396_sc-154494.jpg,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2076670327384107,train
20200314001801_2835740_sc-200012.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.02637957330316998,train
0600939_as-0057438.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6494863894376315,train
20200919180656_3277461_sc-224729.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.10541815861084358,train
20180315114029_1252604_sc-110754.jpg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5618276242942083,train
0757157_as-0094945.jpg,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,0.6621798290520908,train
20190531192010_2148737_sc-159928.jpg,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5736286584203888,train
